"","date","opt JHH","opt SH","opt BMC","opt HCGH","opt SMH","mod JHH","mod SH","mod BMC","mod HCGH","mod SMH","pess JHH","pess SH","pess BMC","pess HCGH","pess SMH"
"375",2021-03-10,9.16654297999424,10.0976735045297,7.26704540921493,16.8309421080609,4.20337570851557,10.2594379416072,11.1795739975483,6.98115077877034,17.816654088033,4.62050633681399,5.43650214343336,1.69967317119759,0.942809041582063,6.0184900284226,1.4142135623731
"376",2021-03-11,9.26391672356917,10.0315827794633,7.07350258185506,16.9702621051758,4.13469022603945,10.3779873549961,11.2297505086122,6.63696818162791,17.8221379630657,4.54366759187506,6.0184900284226,1.63299316185545,2.05480466765633,8.17856276425687,0.942809041582063
"377",2021-03-12,9.59698081775339,10.0552047645557,6.86783021315573,17.396633500274,4.28749962813112,10.459890113815,10.8206336755371,6.53245721927408,18.003751108391,4.60694330650292,5.24933858267454,0.471404520791032,2.62466929133727,4.71404520791032,0.942809041582063
"378",2021-03-13,9.3691308158707,9.92233874257722,6.5655058713658,16.602188200994,4.29329686362167,10.0728133943693,11.0048870949413,6.75002667827726,17.6705137975295,4.53959306573836,5.55777733351102,1.63299316185545,2.49443825784929,3.29983164553722,0.942809041582063
"379",2021-03-14,8.78099466728791,9.91565192315788,6.49293179275019,16.8707572141736,4.05620587771984,10.2138087634841,11.1452183274821,6.62742284333474,17.7209840731197,4.57201659754212,6.48074069840786,1.69967317119759,1.4142135623731,3.39934634239519,0.942809041582063
"380",2021-03-15,8.88036989025542,10.2574015088757,6.54293122228805,16.1625985483998,3.89531377269599,10.1971157863167,10.9378422529266,6.93453801974414,17.578074935788,4.6166051133384,7.87400787401181,3.55902608401044,1.24721912892465,2.62466929133727,1.24721912892465
"381",2021-03-16,8.83262736236784,10.4246567995189,6.73505526241286,16.7837384855407,4.14947132113212,10.0958236605596,10.5923267781807,6.87946238294491,17.477807185522,4.66497934642511,8.9566858950296,2.86744175568088,0.942809041582063,4.24264068711928,1.69967317119759
"382",2021-03-17,8.44187811582523,10.6638694780505,6.79989120561228,16.6786479043826,4.16174879842891,10.2668873834338,10.6715809230007,6.72088978846833,17.3561498795483,4.75303567258459,9.53356643071673,3.68178700572909,1.4142135623731,4.49691252107735,2.05480466765633
"383",2021-03-18,7.96516651119237,10.1666596966632,6.66576311904223,16.2591810798624,3.76391974366281,10.3695141699801,10.8068911813302,6.84146303265888,17.2824730019246,4.5700457054807,11.7756811551038,3.2659863237109,1.24721912892465,4.24264068711928,2.16024689946929
"384",2021-03-19,8.13690258473514,9.86645522847543,6.77630927178938,16.2773709831302,4.0914295690342,9.94032188555167,10.6330505720216,6.68827760949753,17.0902634307128,4.3624073819089,10.6562449087639,3.29983164553722,1.69967317119759,4.18993502999218,1.69967317119759
"385",2021-03-20,8.00828652467083,9.46772174823705,6.48860854238615,15.4366298399724,4.25389977142223,9.77029415304505,10.1021163851027,6.79256577153077,16.8284044162005,4.31964837281549,9.79795897113271,4.18993502999218,1.63299316185545,3.2659863237109,2.16024689946929
"386",2021-03-21,7.75806032459145,9.46980970866719,6.43571032186337,14.320315239946,4.15638186456462,9.70621114849577,9.83368720810305,6.59058116438973,16.4213205277768,4.143341089446,9.39266853573691,2.86744175568088,2.05480466765633,3.29983164553722,2.16024689946929
"387",2021-03-22,7.49038499323892,8.38814457360834,6.09449400220044,13.8833974404609,4.00191280795184,9.38932386521464,9.78951435711214,6.5017213481198,16.131193526636,4.18056848149916,8.17856276425687,2.05480466765633,2.49443825784929,5.55777733351102,2.16024689946929
"388",2021-03-23,7.46582349162926,7.8892202351289,5.95047588561672,13.3639688440712,3.88087934491604,9.37559564430855,9.87393963284475,6.24409468603559,16.1222100031328,4.08679471961456,7.40870359029762,1.88561808316413,2.49443825784929,4.71404520791032,2.49443825784929
"389",2021-03-24,7.57984707185132,8.32954846021202,5.21220604319655,12.599552551174,3.53895954962437,9.39268581776243,9.46965559457061,6.2231453742589,16.2129476185329,3.96048168091643,6.34209919681348,1.69967317119759,3.39934634239519,5.65685424949238,2.05480466765633
"390",2021-03-25,7.39509972887452,8.80536420459201,5.03508101387917,12.6730370214459,3.40692571934623,9.54349629668331,9.52913847920322,6.2503307273911,15.8033990995221,3.84255092745203,6.16441400296898,2.05480466765633,3.29983164553722,6.18241233033047,2.05480466765633
"391",2021-03-26,7.63617865753519,8.24713926901013,4.65383317978912,12.4883619291511,3.38514160316365,9.26151540297004,9.49489715536244,6.14127697229314,15.6637937779006,3.89076560279527,4.89897948556636,1.4142135623731,2.44948974278318,5.24933858267454,2.49443825784929
"392",2021-03-27,7.81710578520867,7.8141681892442,4.62854938266355,12.0526057814254,3.61967413123426,8.79361427265835,9.64656651014359,6.06242717841327,15.3450902936556,3.83804931109624,4.54606056566195,1.63299316185545,2.94392028877595,5.09901951359278,2.49443825784929
"393",2021-03-28,7.59925815391186,7.66477165281497,4.73210916430054,11.9614069031214,3.59421303583118,8.88106444848649,9.47685230699347,5.97666104392668,14.9790536324362,3.64814811381555,4.98887651569859,1.24721912892465,2.86744175568088,4.18993502999218,2.86744175568088
"394",2021-03-29,7.48970381692802,6.85072244067614,4.42684298067033,11.3663484704201,3.3751417203805,8.52285583029165,9.3909574577817,6.00389452373664,14.9466274437484,3.55788567021682,3.74165738677394,2.82842712474619,2.86744175568088,4.98887651569859,2.05480466765633
"395",2021-03-30,7.3605228019732,7.07215003534632,4.40720652882924,10.4297944488325,3.13635691430002,8.23191758765068,9.13609462416729,5.63736534172695,14.668199446214,3.37447221627532,3.55902608401044,2.62466929133727,2.86744175568088,4.92160768674447,1.24721912892465
"396",2021-03-31,7.17492800219868,7.16638980639086,4.27975776541293,9.61742678470617,2.9623487647611,7.94362696237843,8.76390913923108,5.52004559181971,14.2155196851483,3.27650610391706,2.35702260395516,1.69967317119759,2.49443825784929,5.73488351136175,0.816496580927726
"397",2021-04-01,6.94842516293426,6.95503048013392,4.08144132204619,9.97157951175157,2.4854166488473,7.67920656426821,8.63947524010089,5.36989839585022,13.9043306740229,3.10981804380302,2.35702260395516,1.24721912892465,2.16024689946929,6.16441400296898,0.816496580927726
"398",2021-04-02,6.63517220606079,6.92111159527758,3.38438792585204,9.43039755043146,2.09469689980217,7.51501486501486,8.43189341466589,5.31896347548417,14.0323637194836,2.92050340711354,1.69967317119759,0.942809041582063,2.49443825784929,5.55777733351102,0.816496580927726
"399",2021-04-03,6.26813694939146,6.89831390224289,3.66919748774601,9.23302358330119,2.22090025872025,7.31389503808988,8.12956120839968,5.39048993191068,13.3851197866128,2.84182474120971,1.24721912892465,0.471404520791032,2.16024689946929,6.79869268479038,0.816496580927726
"400",2021-04-04,6.22238798572525,6.9387811374527,3.59988661952976,8.72277104444898,2.06124343292973,7.13231357442667,7.97489161014059,5.35982282110581,12.993827082309,2.75643288446697,1.4142135623731,2.35702260395516,2.49443825784929,6.18241233033047,0.471404520791032
"401",2021-04-05,6.06796119476917,6.52497165526723,4.03745221744645,8.55832331471438,2.15354477595448,7.20549529218144,7.5913504447198,5.23279972899925,12.4622830046054,2.68280967234135,1.24721912892465,2.62466929133727,1.63299316185545,7.31816613336672,0.471404520791032
"402",2021-04-06,6.00722354285884,6.10818704523624,3.79362381274858,8.17162836918577,2.00890873006075,7.14643295192565,7.54039523254356,5.03351320392557,12.2713087097458,2.6404543219024,2.16024689946929,2.62466929133727,0.942809041582063,6.12825877028341,0.471404520791032
"403",2021-04-07,5.75376983784882,5.8513691054456,3.76002062521482,7.83462682908512,1.99329232319655,7.07359253753443,7.3290378547909,4.87965719057607,11.7732479003408,2.63374491702664,2.16024689946929,1.88561808316413,0.942809041582063,6.37704215656966,0.471404520791032
"404",2021-04-08,5.52672080506541,5.65955936844009,3.64967848737728,7.76175868983207,1.85267319276328,6.6943181113581,7.04575927809671,4.70758436352753,11.3381161222456,2.67092428556894,1.88561808316413,2.49443825784929,0.816496580927726,5.09901951359278,0
"405",2021-04-09,4.80645824036021,6.0250328138661,3.51871816873992,7.3840527282704,1.85026197814123,6.49650127785545,6.95241049473944,4.58453234864525,11.0124513572459,2.5176594049135,1.24721912892465,2.94392028877595,0.942809041582063,4.54606056566195,0.471404520791032
"406",2021-04-10,4.4428054659374,6.19032737916376,3.67891815286916,7.31463099073441,1.79141945771206,6.34543843349201,6.62878205723896,4.52255841484627,10.9990887316131,2.37359606559476,0.942809041582063,2.94392028877595,0.816496580927726,2.05480466765633,0.816496580927726
"407",2021-04-11,4.63295647662329,6.02662036810222,3.45820526768863,7.07323209324407,1.83329468110151,6.46054622895738,6.44375312894739,4.23105113247021,10.8778402493129,2.33970745772725,2.16024689946929,3.74165738677394,0.816496580927726,3.29983164553722,0.816496580927726
"408",2021-04-12,4.28854073463842,5.80640040940045,3.58052413219412,6.8365576431537,1.71874420221657,6.2721080458917,6.47394934551054,4.10538079217337,10.5006173946283,2.24810428846411,1.4142135623731,3.74165738677394,0.816496580927726,4.08248290463863,0.816496580927726
"409",2021-04-13,3.99744816560949,5.38421729858364,3.3917291357967,6.71276578541185,1.8137091322278,6.22384960225092,6.37686397250667,4.11073489593137,10.2181544787315,2.23190811779489,1.63299316185545,2.49443825784929,1.24721912892465,3.68178700572909,0.471404520791032
"410",2021-04-14,3.68861320104708,5.35607132140714,2.97266457809783,6.63507608802473,1.82946406783796,6.08379652418745,6.08370313841074,4.03354170027248,9.7008915304561,2.28164603111745,1.88561808316413,2.86744175568088,1.24721912892465,2.86744175568088,0.816496580927726
"411",2021-04-15,3.33866495376062,5.16401896169395,2.9623487647611,6.48585588265822,1.84888272936354,5.87036318012517,5.93427738486439,3.93044798901694,9.21596522867666,2.23721103638647,1.88561808316413,3.29983164553722,0.942809041582063,2.49443825784929,0.942809041582063
"412",2021-04-16,3.19018744251295,4.84070221756965,3.05957013120391,6.30678287275546,1.961361459678,5.64673013671741,5.76832713377514,3.89157906650682,8.96521789409747,2.197164134273,1.4142135623731,3.39934634239519,0.942809041582063,2.86744175568088,1.24721912892465
"413",2021-04-17,3.26077491728952,4.69082365162156,2.92072118575155,6.13953398484123,2.02534955410826,5.55606847725539,5.63124320992074,3.82213511338009,8.60734318049984,2.16939480994331,1.24721912892465,3.39934634239519,1.24721912892465,2.94392028877595,1.24721912892465
"414",2021-04-18,3.2738528135666,4.14901020898789,2.96837067931145,6.43997005316906,2.00604952428337,5.35154851458308,5.56940405292595,3.73294895235038,8.54647796046839,2.07918871881105,0.816496580927726,3.74165738677394,1.69967317119759,2.94392028877595,1.4142135623731
"415",2021-04-19,2.9119738729485,4.25105029039043,2.96320978752736,6.53044283900176,2.1222220738208,5.06274244760886,5.62949898537996,3.57543041066953,8.32812596004231,2.02924803247583,0.816496580927726,3.2659863237109,1.24721912892465,3.55902608401044,0.942809041582063
"416",2021-04-20,2.99659670905758,4.1465500782,2.82029814605709,6.67417731687905,1.89790432222663,4.78759116229084,5.61283674881082,3.42517736008753,8.0421037166245,2.06991662274,0.816496580927726,3.68178700572909,1.69967317119759,1.63299316185545,0.816496580927726
"417",2021-04-21,3.07122092321338,3.82976394007969,2.59807621135332,6.79135104228841,1.84162472633625,4.70508379193876,5.46357588693367,3.24896891987066,7.68186951381859,1.97985143472824,1.24721912892465,3.74165738677394,1.69967317119759,0.471404520791032,0.816496580927726
"418",2021-04-22,3.17415423412928,3.75798469656169,2.47435829652697,6.74262635803599,2.04384341826064,4.7769330495235,5.31745261655959,3.17030086337576,7.54750665774072,1.92510528405046,1.69967317119759,3.74165738677394,1.4142135623731,0.471404520791032,0.471404520791032
"419",2021-04-23,3.09871599478341,3.71497246398453,2.46919800249194,6.36105417396218,1.97948663722157,4.60243104899464,5.17962394193396,3.04738968318436,7.43711018509222,1.95161004166501,1.88561808316413,2.94392028877595,1.24721912892465,0.471404520791032,0.471404520791032
"420",2021-04-24,3.03802433116239,3.5790989060924,2.54550424017221,6.16400015892145,1.9519090602771,4.52298910051487,5.15340514724378,2.93737906360941,7.25652048312098,1.82351778411972,1.69967317119759,1.69967317119759,1.24721912892465,1.4142135623731,0.471404520791032
"421",2021-04-25,2.92312210780577,3.43656063231712,2.38270768630299,5.70479121941749,2.07604166133337,4.32983882621718,5.01145510304317,2.93356352993648,7.18120308763748,1.70310782158018,1.24721912892465,1.69967317119759,1.24721912892465,2.05480466765633,0.471404520791032
"422",2021-04-26,2.92137617836358,3.24823342882916,2.39552090539057,5.88495140687028,2.07112066677114,4.23559495099723,4.8474328993625,2.84182474120971,7.08709599429378,1.65481542468199,1.24721912892465,1.4142135623731,1.24721912892465,2.86744175568088,0.471404520791032
"423",2021-04-27,2.88734041877253,3.54616061424759,2.25085017951268,5.85921130723728,2.1270248456183,4.15673762184312,4.48648648648649,2.80259830513805,6.77899044609335,1.60446378387407,1.69967317119759,1.4142135623731,0.816496580927726,2.62466929133727,0.471404520791032
"424",2021-04-28,3.15096357144468,3.57624674992184,2.1189138534559,5.87052043724248,2.13570234110372,3.91517891330914,4.29717453126999,2.67626711090133,6.54047849472965,1.57809450736198,2.16024689946929,1.4142135623731,0.816496580927726,2.16024689946929,0.471404520791032
"425",2021-04-29,3.04389653609464,3.3956755211442,2.04789588383306,5.43045080249949,2.06896405113718,3.76250990764535,4.15462833623995,2.61888033515958,6.25052550343322,1.43901823344212,2.16024689946929,1.4142135623731,0.816496580927726,2.62466929133727,0.471404520791032
"426",2021-04-30,2.90912533316831,3.12739703985566,1.9219462924391,5.06022404118027,1.78249710192397,3.6035810810107,4.14416372890006,2.46715293412409,5.96444025206838,1.4125482610825,2.49443825784929,0.942809041582063,0.816496580927726,2.16024689946929,0.471404520791032
"427",2021-05-01,2.9180997451165,2.93813768588616,1.89622342177975,4.64162071448571,1.68728740157396,3.65710287364951,4.03810677252426,2.3571947687853,5.78344698859432,1.37952610757124,2.49443825784929,1.24721912892465,0.816496580927726,1.63299316185545,0.816496580927726
"428",2021-05-02,2.89968330431206,2.93379325398755,1.85988808089879,4.36182418307772,1.6701918501557,3.44113483847177,3.93063383117115,2.29950432758563,5.44420012404635,1.38187744063524,2.05480466765633,1.24721912892465,0.471404520791032,1.69967317119759,0.942809041582063
"429",2021-05-03,2.78662988616159,3.06623314741161,1.91662969499982,4.48281867414979,1.61426991142707,3.40242493147656,3.84039588225281,2.26955515692835,5.34210685715297,1.29416538867427,0.942809041582063,1.24721912892465,0,1.24721912892465,0.816496580927726
"430",2021-05-04,2.63512382081382,3.10447340172868,1.8827221932996,4.46799845614137,1.51691147011395,3.25346237874089,3.61908835250065,2.19146806091071,5.25646146603403,1.22688017536124,0.816496580927726,1.24721912892465,0.471404520791032,1.24721912892465,0.816496580927726
"431",2021-05-05,2.42331363624105,3.13208380788124,1.82492661300589,3.94137523911518,1.51691147011395,3.18829834353821,3.45995210456202,2.08503582737287,5.04835798560118,1.15434904205794,0.816496580927726,1.24721912892465,0.471404520791032,1.63299316185545,0.816496580927726
"432",2021-05-06,2.28683008479745,3.22062866217014,1.80242184013508,3.7498299281162,1.4961685761181,3.07894662908879,3.41290465563554,1.9771439723694,4.88944408089273,1.15575438594585,0.816496580927726,0.816496580927726,0.471404520791032,1.69967317119759,0.816496580927726
"433",2021-05-07,2.1934503618263,2.87028228719115,1.69144003374495,4.00891862868637,1.22057196361679,2.92292018045314,3.19643397603268,1.88794096248654,4.86332975446093,1.11442570292956,0.471404520791032,0.942809041582063,0.471404520791032,0.816496580927726,0.816496580927726
"434",2021-05-08,2.03540097839643,2.90385914933622,1.62686313913291,3.9628375733372,1.29903810567666,2.92566787340574,3.04810869922941,1.83986815956315,4.52899647895687,1.13499212598368,0.816496580927726,0.942809041582063,0.471404520791032,1.24721912892465,0.816496580927726
"435",2021-05-09,2.17681427966725,2.69826096678916,1.4790199457749,3.67891815286916,1.28323173023012,2.95879776496192,2.97398290244476,1.79458012223261,4.42337755246761,1.15470053837925,0.816496580927726,0.471404520791032,0.471404520791032,0.816496580927726,0.816496580927726
"436",2021-05-10,2.2890600512803,2.56347977784662,1.51312286887963,3.86028311322961,1.17965318320812,2.94069289483427,2.94849326460997,1.70038929548166,4.13288717872963,1.07845025237084,0.471404520791032,0.816496580927726,0.471404520791032,1.69967317119759,0.471404520791032
"437",2021-05-11,2.19112309288257,2.35930636641625,1.56614371066291,3.57053560265066,1.06665603736201,2.748796137317,2.75784586623873,1.65790244961045,3.91714778243713,1.09836040750473,0.471404520791032,0,0.471404520791032,1.63299316185545,0.471404520791032
"438",2021-05-12,2.30682218027931,2.37627516787711,1.45467227531545,3.31508611024923,1.14897913872467,2.56144362144832,2.49755988375464,1.59944800152592,3.99813283261428,1.09983729456086,0.471404520791032,0.471404520791032,0.471404520791032,2.05480466765633,0
"439",2021-05-13,2.36362744396776,2.32773867668576,1.31852963871248,3.47934869579621,1.16496474502144,2.51646634651517,2.48955288138752,1.55232309919733,3.89745598257493,1.00933070804763,0.471404520791032,0.471404520791032,0.471404520791032,2.16024689946929,0
"440",2021-05-14,2.10441712323661,2.59193214511838,1.32864823126702,3.21249950369249,1.16277289972141,2.48593152182575,2.34604696645255,1.44891082742489,3.69450661236904,0.971720916125681,0.471404520791032,0.471404520791032,0.471404520791032,2.16024689946929,0
"441",2021-05-15,1.77963250047157,2.38484800354236,1.47253772343488,3.01759297237695,0.989743318610787,2.34632371268212,2.25757928582793,1.39799385522673,3.56442668181047,0.944099441896149,0.471404520791032,0.471404520791032,0.471404520791032,2.35702260395516,0
"442",2021-05-16,1.8070158058105,2.34846888896766,1.36417351819888,2.95113260858766,0.900680015208464,2.19039376639884,2.4414580631727,1.27692970377672,3.57992218768745,0.873920310830831,0.816496580927726,0.471404520791032,0.471404520791032,2.16024689946929,0
"443",2021-05-17,1.75944970525052,2.3517253761649,1.4961685761181,2.90737099841919,0.847415036978905,2.10371452530831,2.30341880052305,1.29410267318933,3.60459445837079,0.826671693474195,0.816496580927726,0.816496580927726,0.471404520791032,0.816496580927726,0
"444",2021-05-18,1.82212871697487,2.25876975726313,1.49829835452879,2.77746029931765,0.93881710200678,2.09598423340049,2.42243524512858,1.26042443281298,3.5813502080299,0.83254162538003,0.816496580927726,0.471404520791032,0.471404520791032,0.471404520791032,0.471404520791032
"445",2021-05-19,1.70533376947333,2.16300056138953,1.59199207771591,2.83630796232406,0.997445717412067,2.05112799331584,2.41636333872986,1.18802837146737,3.64307214825346,0.801143570285251,0.816496580927726,0.942809041582063,0.471404520791032,0.471404520791032,0.471404520791032
"446",2021-05-20,1.78535710713571,2.13898459602701,1.39970842444753,2.8613807855649,1.01204480823605,2.05748883042274,2.3007393397814,1.17545992290451,3.44989763407227,0.853909593590831,0.816496580927726,0.471404520791032,0.471404520791032,0.942809041582063,0.471404520791032
"447",2021-05-21,1.53654462602135,2.27452618972724,1.4155657987576,2.66496544373966,0.989743318610787,2.04542203930789,2.40052479179716,1.14439239698742,3.4155670877562,0.852958585841054,0.816496580927726,0.471404520791032,0.471404520791032,0.942809041582063,0.471404520791032
"448",2021-05-22,1.89622342177975,2.42646967878043,1.54647393532935,2.79576939868299,0.952976004580452,2.05488366366457,2.31638423111893,1.22892921837693,3.40935944716131,0.91093511061366,0.471404520791032,0.816496580927726,0.471404520791032,0.942809041582063,0.471404520791032
"449",2021-05-23,1.89083449884986,2.42935911595748,1.32094585777907,2.85423959636702,0.927884361197613,1.95966137512009,2.14747262280401,1.30521855923798,3.33455054474266,0.913159837002779,0.471404520791032,0,0.471404520791032,0.942809041582063,0.471404520791032
"450",2021-05-24,1.838852237408,2.42094390429748,1.23097770997243,2.59193214511838,0.952976004580453,1.92872762735717,2.05559449112786,1.31303022535546,3.5053497209059,0.876979713415348,0.471404520791032,0.471404520791032,0.471404520791032,0.816496580927726,0.471404520791032
"451",2021-05-25,1.71577316420919,2.3528098702858,1.29115910589466,2.57217251143298,0.976117883479746,1.9906444604878,2.08433504040708,1.33302894017517,3.5089367280254,0.842330298126544,0,0.471404520791032,0.471404520791032,1.24721912892465,0.471404520791032
"452",2021-05-26,1.55961468292129,2.38832192818578,1.31513947425157,2.84999104903714,1.04673934926806,1.83536311037792,2.14554424724209,1.37404370535013,3.4340517804118,0.774355637727722,0.816496580927726,0.816496580927726,0.471404520791032,1.63299316185545,0.471404520791032
"453",2021-05-27,1.56614371066291,2.30433265384836,1.3223934701124,2.92682874979255,0.949623985736309,1.84528609067323,2.26321655530425,1.22833468704612,3.5415604976997,0.740932799818093,0.816496580927726,1.24721912892465,0.471404520791032,1.63299316185545,0.471404520791032
"454",2021-05-28,1.38505138783324,2.57217251143298,1.29510459746205,2.89506088900051,0.765986092483115,1.80782776120602,2.48142192140904,1.32110290305033,3.72851092067295,0.799419479332577,1.24721912892465,1.24721912892465,0.471404520791032,1.69967317119759,0.471404520791032
"455",2021-05-29,1.39010717543061,2.51221505643842,1.32094585777907,2.91613211816822,0.771792242320511,1.76544398612469,2.54628447855435,1.30615096932897,3.71254254673944,0.756756756756757,0.942809041582063,1.4142135623731,0.471404520791032,2.16024689946929,0.471404520791032
"456",2021-05-30,1.43747227124986,2.32554579944282,1.39970842444753,2.84012790743872,0.728431359084684,1.8541057084882,2.47867293025337,1.2971095960307,3.61673283947098,0.764864334298779,0.942809041582063,1.24721912892465,0.471404520791032,1.63299316185545,0.471404520791032
"457",2021-05-31,1.38873014965883,2.31977963415071,1.368374575762,2.85356919363403,0.724040533311189,1.84233683560489,2.50388870516184,1.28503968914519,3.50254698797468,0.766666137347506,0.816496580927726,1.24721912892465,0.471404520791032,1.4142135623731,0.471404520791032
"458",2021-06-01,1.38873014965883,2.31013737554232,1.30540477732122,2.98807152333598,0.7319250547114,1.86405953799884,2.36873557103844,1.31241195050584,3.47028149643156,0.705469259475744,0.816496580927726,1.24721912892465,0.471404520791032,1.88561808316413,0
"459",2021-06-02,1.25152967628109,2.59783072770262,1.29903810567666,3.2299222837684,0.731053196087811,1.81454949978899,2.41790792031946,1.29598281753858,3.58719236034412,0.732560409018239,0.816496580927726,1.24721912892465,0.471404520791032,1.88561808316413,0
"460",2021-06-03,1.05160227602396,2.38270768630299,1.22630605095639,3.35239025296329,0.7319250547114,1.70938675675379,2.47204974643873,1.31747323909662,3.48267827496107,0.744756853529384,0.816496580927726,1.4142135623731,0.471404520791032,2.49443825784929,0
"461",2021-06-04,0.997445717412067,2.27536720517093,1.14731274315779,3.13371234500305,0.7319250547114,1.70739141842929,2.46494784118278,1.200194773577,3.31240079489984,0.757828498912183,1.24721912892465,0.942809041582063,0,2.05480466765633,0
"462",2021-06-05,1.08032024730387,1.9907310727674,1.04978131833565,2.7636488745933,0.625764838140544,1.77173105261908,2.48217409043811,1.14034269522088,3.27566378257289,0.721171030493316,1.24721912892465,0.942809041582063,0,2.05480466765633,0.471404520791032
"463",2021-06-06,1.06665603736201,2.12132034355964,0.981330833145292,2.50305935256218,0.625764838140544,1.74193330208887,2.45131145445977,1.20350379906644,3.19020699389666,0.70856872440489,1.24721912892465,0.942809041582063,0,1.24721912892465,0.471404520791032
"464",2021-06-07,1.08091042503011,2.4484480715718,0.981330833145292,2.27760839478607,0.625764838140544,1.71436494226386,2.44872753421182,1.14842781837675,3.18654137550883,0.733667498072155,1.24721912892465,0.942809041582063,0,0.816496580927726,0.471404520791032
"465",2021-06-08,0.914732033918978,2.38484800354236,0.93881710200678,2.38056544474935,0.556730616718568,1.67033926988494,2.38720040063247,1.18939392177041,2.99234746186363,0.757507135480285,1.69967317119759,1.24721912892465,0,0.471404520791032,0.471404520791032
"466",2021-06-09,0.976771023655525,2.30239449446946,0.93881710200678,2.25961663716188,0.562429133857987,1.68586459620399,2.27726649724098,1.25072821901266,2.99633192955305,0.743557127277959,1.69967317119759,0.942809041582063,0,0.471404520791032,0.471404520791032
"467",2021-06-10,0.900680015208464,2.29017422026877,1.04978131833565,2.25989885993662,0.625764838140544,1.59914350909022,2.23594093488552,1.20693825160462,3.01496416692583,0.756220316087687,1.69967317119759,0.942809041582063,0,0.471404520791032,0.471404520791032
"468",2021-06-11,0.911239344440934,2.261873433367,1.14731274315779,2.26863035187961,0.565820697062674,1.6726699769766,2.18044075577784,1.12745867105932,2.97174421781696,0.717221233783609,1.4142135623731,0.942809041582063,0,0.471404520791032,0.471404520791032
"469",2021-06-12,0.95831484749991,2.1270248456183,1.04246567995189,2.20157642963178,0.562429133857987,1.63760888002142,2.20457647967859,1.16352319214147,3.0290372990194,0.71506792190935,1.4142135623731,1.4142135623731,0,0.471404520791032,0.471404520791032
"470",2021-06-13,1.00191143850754,2.04633819296811,0.888561093187481,2.10532609331278,0.556730616718568,1.5766023163922,2.04089351202077,1.12875369133683,2.90942176476281,0.686696900906649,1.88561808316413,1.24721912892465,0,0,0.471404520791032
"471",2021-06-14,1.04978131833565,1.97012120211433,0.888561093187481,1.99744735058708,0.556730616718568,1.50792619480416,1.86793063054178,1.14005796545484,2.87244732873539,0.688113746087507,1.4142135623731,0.816496580927726,0,0.471404520791032,0.471404520791032
"472",2021-06-15,1.01770048919821,2.0215673854407,0.939496174140422,2.07604166133337,0.548653267704901,1.57582993903324,1.87824334641138,1.11442570292956,2.7038135855126,0.686696900906649,1.4142135623731,1.24721912892465,0,0.471404520791032,0.471404520791032
"473",2021-06-16,0.942207568448066,2.00095640397592,0.939496174140422,2.24176497521074,0.548653267704901,1.55780328520636,1.9273384633923,1.09369517787869,2.62138942038456,0.713818298722173,1.4142135623731,1.24721912892465,0,0.471404520791032,0.471404520791032
"474",2021-06-17,0.859372101108283,1.88847200948604,0.923060570237149,2.33730832456517,0.548653267704901,1.56508035050299,1.90113571838584,1.0640551181097,2.46843558865457,0.648398350106184,1.69967317119759,1.24721912892465,0,1.24721912892465,0.471404520791032
"475",2021-06-18,1.01770048919821,1.82212871697487,0.842130437325114,2.40429038281526,0.548653267704901,1.48230369738401,2.07684526607839,1.14119645827676,2.40862557339834,0.650647570640281,1.69967317119759,0.942809041582063,0,1.24721912892465,0.471404520791032
"476",2021-06-19,1.01770048919821,1.79994330976488,0.804166446371264,2.44532039551767,0.548653267704901,1.45561723135821,2.11977980918122,1.14687196988823,2.36492921405373,0.636650801587559,1.69967317119759,1.24721912892465,0.471404520791032,1.24721912892465,0
"477",2021-06-20,1.05160227602396,1.84888272936354,0.804166446371264,2.6039608762226,0.524890659167824,1.45561723135821,2.07305108090159,1.0686978469432,2.41286759648064,0.631916321324331,1.4142135623731,1.24721912892465,0.471404520791032,1.24721912892465,0
"478",2021-06-21,1.01707363327844,1.71577316420919,0.617557730921092,2.35253879362492,0.508850244599107,1.45918137713324,2.04681036637964,1.16233674224729,2.38934137272987,0.646015677189101,1.24721912892465,1.24721912892465,0.471404520791032,1.24721912892465,0
"479",2021-06-22,1.036945081497,1.72022779697033,0.622699849077239,2.39764978464244,0.349927106111882,1.52185602982189,2.06261059596296,1.15047549479961,2.34532035222944,0.623772229661758,1.24721912892465,0.816496580927726,0.471404520791032,1.24721912892465,0
"480",2021-06-23,1.00191143850754,1.51985163078237,0.622699849077239,2.34602355713071,0.349927106111882,1.51993489794329,2.05267062626793,1.10675226507648,2.38788028228234,0.67332925913711,1.24721912892465,0.471404520791032,0.471404520791032,1.24721912892465,0
"481",2021-06-24,0.971533607766817,1.56817845715001,0.617557730921092,2.20938397546022,0.349927106111882,1.52094913104686,2.1076845651373,1.18898442135484,2.33070567547738,0.575590372791469,0.942809041582063,0.471404520791032,0.471404520791032,1.88561808316413,0
"482",2021-06-25,0.894997434724405,1.63663417676994,0.699854212223765,2.16182085006022,0.309294787065871,1.50776471490634,2.12780510893471,1.20005951750247,2.33081014223862,0.556228794249842,0.942809041582063,0.471404520791032,0.942809041582063,2.35702260395516,0
