"","date","opt JHH","opt SH","opt BMC","opt HCGH","opt SMH","mod JHH","mod SH","mod BMC","mod HCGH","mod SMH","pess JHH","pess SH","pess BMC","pess HCGH","pess SMH"
"375",2021-03-10,28.5307522952097,31.3904598467075,22.1156514897555,51.5939182264653,11.6828847430062,39.2864114526579,42.7675145822947,25.802163543692,72.3481929129853,14.5853880426667,5.24933858267454,7.25718035235908,6.94422221866655,16.9705627484771,6.18241233033047
"376",2021-03-11,28.0144596410424,31.1084959522019,21.7886414895281,51.6571310050555,11.7714199029094,38.8976126196808,42.6691642347892,25.5363057963468,71.1913826928968,14.6680057825486,7.40870359029762,6.48074069840786,4.08248290463863,20.2155056000751,4.49691252107735
"377",2021-03-12,28.2292907658492,31.2404271051835,20.8175995008933,51.2161784866414,11.2514738263619,38.4653521112543,43.2481603810997,25.5986738506846,70.4281778576192,14.8656838431231,11.7756811551038,3.85861230093008,3.39934634239519,23.3380947522857,5.90668171555645
"378",2021-03-13,27.348912413551,31.6401965988887,20.5438803639469,51.0051392968775,10.3353835468852,37.9782102337731,42.7050518227166,25.9257178405585,70.8109976386138,14.8060425019735,10.6562449087639,6.68331255192114,6.16441400296898,23.2139804619735,5.09901951359278
"379",2021-03-14,26.5755325171751,31.2118134032351,19.5564006433303,50.9229484974453,9.82162337469146,37.2607493822334,42.9666680928302,25.7642789213789,71.1364015878939,14.9198491680209,10.2089285540757,9.46337971105226,3.74165738677394,18.0800688297608,5.09901951359278
"380",2021-03-15,26.2706430007617,30.0271985549972,18.9341972771653,50.7261932700796,9.9280575406578,37.3253996057108,42.1404021001798,26.2168849176349,71.275998749421,14.4107596718092,8.28653526310404,6.34209919681348,4.24264068711928,15.6418242755334,4.08248290463863
"381",2021-03-16,26.0555480010046,29.849537650677,18.7359130755752,51.4376976029631,9.93884360702481,37.6077301680841,41.6652709773551,25.8997994282047,70.8959200146099,14.8515146165408,8.5764535535124,2.86744175568088,2.86744175568088,10.8730042868667,1.69967317119759
"382",2021-03-17,26.0206697665921,28.7346232170977,18.2215671720102,49.6562160853842,9.80179856465337,37.6528360204741,40.5928911243935,25.3500258974659,69.2473889511527,14.7826775173379,9.42809041582063,2.62466929133727,4.49691252107735,13.0639452948436,1.4142135623731
"383",2021-03-18,24.6044991322933,28.7496894393164,17.7832757938234,48.9908362943145,9.77991225285122,37.9825696144091,40.806419428434,25.3937613083146,69.8603985538081,14.8216625815622,10.6770782520313,2.05480466765633,3.39934634239519,13.490737563232,1.63299316185545
"384",2021-03-19,24.5652764308169,27.9630541600731,18.5890026738436,46.3688627051756,8.94049204234217,37.5561414559371,40.9387549558241,24.8155340391572,68.9368215574777,14.2378658840797,10.3387082795139,1.69967317119759,5.43650214343336,9.46337971105226,2.86744175568088
"385",2021-03-20,24.5413021293509,27.2633369347247,17.9074648099157,47.1555583539573,9.01776874072653,37.2486125219516,40.091252134186,25.1656535963551,67.0827737274138,13.9269605621891,13.0724477007517,3.74165738677394,6.18241233033047,7.07106781186548,3.74165738677394
"386",2021-03-21,24.6031771633383,26.5670839382043,17.7436392742266,46.5351935065696,9.1014688206837,36.6197854220916,38.4501950395529,24.6980137617515,66.0685722975351,13.7282990907707,14.7044966667418,6.94422221866655,4.96655480858378,7.25718035235908,4.92160768674447
"387",2021-03-22,23.6259920426635,25.2285471606419,17.9666641424657,44.661696025081,9.21421650029376,36.0056268091346,37.8853455509597,23.9237419002043,64.668182793068,13.2381862012219,11.6714276000077,6.79869268479038,5.09901951359278,10.8012344973464,4.54606056566195
"388",2021-03-23,23.6839306583297,23.6467411570165,17.5947507826068,44.2624795039403,9.06516938167001,35.1552010153362,37.130368053648,23.5067437011566,63.5816821575338,12.8409447797196,11.5181016954473,3.68178700572909,4.98887651569859,8.49836585598798,4.49691252107735
"389",2021-03-24,23.0062935045245,23.2001880270354,17.0806535147165,44.0423613335699,9.63273278028237,34.4974635866585,37.2449844212642,22.7896554476466,62.7250943761069,12.6475962704836,12.3917535302941,8.33999733546454,6.94422221866655,11.2644968324772,4.18993502999218
"390",2021-03-25,22.0364667618686,23.4033782229168,16.6271768561016,44.6595968615564,9.09887579958791,33.8148469804129,36.8063280818387,21.6332776389549,61.6188490498963,12.407868408461,12.657891697365,5.71547606649408,5.43650214343336,13.4412301024373,4.78423336480244
"391",2021-03-26,22.5544692163804,22.6266278025314,15.3381527105264,43.1805653563012,9.4692709242441,33.0640842319658,36.4142517080495,21.3886472453904,59.5094029941521,11.9544831098287,7.87400787401181,5.35412613473634,2.86744175568088,16.5193489244852,3.55902608401044
"392",2021-03-27,21.3542461007316,21.8093256125326,14.68734530965,42.3913978566985,9.57695735841493,32.6338515281733,35.7195062447623,21.1539166797451,59.0665821882532,11.3532888379407,8.05536398239638,5.18544972870135,4.64279609239471,17.5182444579612,3.74165738677394
"393",2021-03-28,21.0687346946287,20.7952849836452,15.182226450689,39.9908152720403,8.87749677440616,32.8807700172733,35.2326321099123,20.0701149028828,57.2191730409766,11.1124875375032,5.73488351136175,6.12825877028341,3.09120616516523,15.7550697307953,3.55902608401044
"394",2021-03-29,21.0202768967568,20.5156423646118,14.6337515242493,38.657493267338,8.55951553082585,31.6507399108531,35.3712050851565,19.57007267491,55.7608302404836,10.9793247788572,1.88561808316413,2.16024689946929,2.05480466765633,13.6381816969859,3.29983164553722
"395",2021-03-30,20.3127021183037,21.5854672860975,14.20135808395,37.1309046702697,7.99130586248299,30.6838620659651,34.0534772819262,19.26258433501,53.8557187161999,10.608359630537,0.471404520791032,4.54606056566195,1.4142135623731,11.8977121983832,4.18993502999218
"396",2021-03-31,20.0670750235305,20.3864137931844,12.8166027527754,36.0992820325461,7.69533054812449,29.64479541127,33.8248399178939,18.5948826711395,52.2184513227886,10.2719375918607,2.62466929133727,3.29983164553722,2.05480466765633,12.1928941054479,2.94392028877595
"397",2021-04-01,20.555394296726,20.1803096596456,12.5967176644699,35.7045701070691,7.37298917588756,28.7467581795855,32.0780336599164,18.5812072067791,50.6509192782504,9.84278659809219,1.69967317119759,2.94392028877595,2.16024689946929,11.1455023315337,0
"398",2021-04-02,19.7482884817693,19.1666629695353,11.966790782522,34.450719017407,7.02210431278202,28.4557931640822,31.0490734786531,17.9355681126203,49.566742307964,9.87014133435943,3.74165738677394,2.49443825784929,2.05480466765633,10.1980390271856,1.24721912892465
"399",2021-04-03,18.8092940010072,19.1551133472746,11.7911242994423,30.6429403928273,6.51009812145872,28.1304773544393,29.5198433410581,17.9411875452786,48.136599519434,9.83462806100401,3.68178700572909,5.09901951359278,3.29983164553722,10.0332779621949,0.942809041582063
"400",2021-04-04,18.3468217233105,18.4281215338218,11.3462998553785,29.6073582621839,6.38317303221397,27.0329182768427,28.3433875513877,17.6629473599161,47.3446009696005,9.694807196839,3.39934634239519,5.43650214343336,2.86744175568088,9.28559218478941,1.69967317119759
"401",2021-04-05,17.6520724920703,18.2894457688201,11.6031311748693,28.2968953370204,5.91208982699426,26.2341104838186,27.8052055158401,17.2912057592123,46.1477198188265,9.59811718949675,5.43650214343336,6.79869268479038,1.69967317119759,10.077477638554,1.4142135623731
"402",2021-04-06,17.5499287747842,17.4611449118508,10.61783972417,27.7025702410297,5.94307606052829,24.9909877433307,26.8083677323399,16.8512303397694,44.0038531932445,9.03943510750193,7.03957069398096,5.71547606649408,1.88561808316413,10.7082522694727,1.88561808316413
"403",2021-04-07,16.6967245963062,17.0154116815867,9.66901214801012,25.0776345595441,5.06287004190553,24.5261331416626,25.9080710796073,16.8851373882885,43.3338427794968,8.59178944533093,5.73488351136175,5.09901951359278,0.816496580927726,9.41629792788369,1.88561808316413
"404",2021-04-08,15.5111464200847,16.6376064678665,10.144051740517,24.9506400474118,4.93878341625274,24.1657628102303,25.3815906527346,16.5701809048527,41.9971244392264,8.32324200288083,5.43650214343336,6.0184900284226,0.816496580927726,8.33999733546454,2.49443825784929
"405",2021-04-09,14.9459912037049,15.7306732733425,9.7969174660571,23.7345814612952,4.92805380304581,23.2742024419768,25.138964479522,15.6917645508069,40.6465460928336,8.22733166242743,3.85861230093008,6.0184900284226,2.35702260395516,8.52447456836295,2.62466929133727
"406",2021-04-10,13.7696056884838,16.1404865516021,9.56736320913501,22.2846554235631,3.92190993662787,22.9166346813421,24.5740269740358,15.2027660993006,39.6971368424008,7.78169808559582,4.02768199119819,5.55777733351102,3.39934634239519,7.58653778449403,2.94392028877595
"407",2021-04-11,13.231600625096,15.0652915738157,9.75536220940743,21.4334220700441,4.48395666202727,22.5701658247859,24.4091946150365,15.2026539872426,38.6247348264125,7.67717703034542,4.54606056566195,5.31245915016974,3.09120616516523,7.84573486395988,1.63299316185545
"408",2021-04-12,12.6983748759357,14.7208723122189,9.14732033918978,21.9390098468738,4.30990198288091,21.7007486059266,23.6436322435872,14.4809108090251,37.4153656304591,7.28520853872021,3.29983164553722,4.49691252107735,3.77123616632825,9.79795897113271,2.49443825784929
"409",2021-04-13,11.9714797134946,14.0855168777821,9.05165167023034,21.647924913516,4.19365409802448,20.7732002872571,22.5606272257608,13.785149788051,36.4627706263506,7.05846513330952,3.29983164553722,4.92160768674447,4.24264068711928,8.28653526310404,1.69967317119759
"410",2021-04-14,11.7383789688494,14.1275169330593,8.57708146927684,21.0499890930216,4.31818059759772,20.3755464373928,22.4489573346992,13.4087167759435,36.1031042548912,6.78786831319807,2.35702260395516,6.54896090146283,4.78423336480244,5.55777733351102,2.05480466765633
"411",2021-04-15,11.3624762858691,12.6899848024225,8.04729324502522,20.0186137871528,4.2346662157936,19.6277135456712,21.9401536757674,12.8070343263515,35.3648829379582,6.29106265755263,3.55902608401044,4.98887651569859,4.71404520791032,7.93025150224688,1.88561808316413
"412",2021-04-16,10.3020703288817,11.7347382430395,7.65886174736861,19.8410456336539,3.99409640875743,18.8488190792788,21.006721863359,12.3088913433908,34.0964938845557,6.41842419462247,3.39934634239519,3.2659863237109,2.94392028877595,9.03081145609604,0.471404520791032
"413",2021-04-17,9.6727051278221,11.5159051502073,7.87789467369271,18.2648807099017,3.84455618308511,18.6848106540099,19.9804181387901,11.7267055787992,33.3638720590039,6.34438951399836,4.10960933531265,2.94392028877595,3.29983164553722,6.59966329107444,0.942809041582063
"414",2021-04-18,9.96498973447355,11.6386933834288,7.52300892364924,18.3572818227091,3.98258325559618,18.1422474115293,18.9742733741533,12.0288658040337,33.1357744305861,6.15881580282884,2.94392028877595,3.68178700572909,4.02768199119819,9.03081145609604,0.816496580927726
"415",2021-04-19,9.0336671876455,11.1657274455252,7.48970381692802,18.5042741890977,4.17230910471721,17.5107373694119,18.5265358291054,11.8027851870058,32.1220306313114,5.92109192631478,2.94392028877595,3.29983164553722,3.55902608401044,8.73053390247253,1.24721912892465
"416",2021-04-20,8.44331337901931,11.2787048757146,7.15356340488816,18.3381989523597,4.12928812365561,17.2338833832133,18.0513025901423,11.2390411412854,30.5694858713622,5.89045909239084,5.09901951359278,4.49691252107735,3.77123616632825,7.1336448530109,1.69967317119759
"417",2021-04-21,7.88695642390986,10.6547752061636,6.53356717268599,18.0087847044328,4.20398256273205,16.3219127944522,17.3525440919232,11.0997498931703,29.0550666769551,5.81049653455591,5.09901951359278,4.10960933531265,2.62466929133727,8.04155872120988,1.69967317119759
"418",2021-04-22,8.35164654424503,9.7535969294012,5.9841414571843,17.6561184977946,3.70190243424284,16.0489420683884,16.4967820951594,10.4473667398115,27.9600570782473,5.70120100347911,5.43650214343336,4.18993502999218,1.69967317119759,5.24933858267454,1.24721912892465
"419",2021-04-23,7.57311302017384,9.71927392937794,5.87887952672921,16.8099748691674,3.61967413123427,15.7174342830866,15.9547133224488,10.2642308779858,27.2634643006875,5.36754004752992,4.49691252107735,3.09120616516523,2.86744175568088,4.24264068711928,1.24721912892465
"420",2021-04-24,6.85565460040104,9.92131029447137,6.10317331310491,16.5691192972262,3.62161171698064,15.1772633335285,15.8933371490477,10.0037084268984,26.5947685484679,5.26069045404141,3.39934634239519,3.85861230093008,2.05480466765633,2.86744175568088,1.4142135623731
"421",2021-04-25,6.9387811374527,9.25792545192871,5.57417514717905,15.7274295679976,3.6594510015374,14.7396087762765,15.7268038515909,9.48583196325246,26.0319738718305,5.24556463889382,2.62466929133727,2.62466929133727,2.49443825784929,2.49443825784929,1.4142135623731
"422",2021-04-26,6.48821537678199,8.39847836072167,4.91081168734573,15.2302062912316,3.614031611621,14.4467879701901,15.2630693377818,8.75631185612104,25.2162435747496,4.91893541890775,3.09120616516523,2.16024689946929,2.62466929133727,2.49443825784929,1.63299316185545
"423",2021-04-27,6.90090204100825,8.24342657107183,4.81759106540493,14.9172462168417,3.80319414627832,14.1876704463911,14.7382376178603,8.39399880704837,23.9544280966223,4.69479159229908,3.55902608401044,2.16024689946929,2.35702260395516,2.05480466765633,1.24721912892465
"424",2021-04-28,6.46606131888585,8.37909205543592,4.24143795408672,14.1583609105528,4.09205302497214,14.1832992208301,14.7860811496262,8.06832079823342,23.0777719143227,4.35741841040213,2.94392028877595,1.88561808316413,2.05480466765633,1.69967317119759,1.24721912892465
"425",2021-04-29,6.50745255653164,7.65078027233237,4.0624901883712,14.0482041847464,4.09999377799428,13.6704105046853,14.176413524942,7.76494007023198,21.9181505662125,4.47044783245948,2.16024689946929,3.74165738677394,2.44948974278318,2.86744175568088,1.24721912892465
"426",2021-04-30,6.84699770344787,7.24383974737944,4.11861751126293,13.4442822229302,3.96460745155154,12.822766560348,13.5782473550037,7.35371362857965,20.9117127984438,4.2201990889792,3.09120616516523,2.16024689946929,2.44948974278318,3.09120616516523,1.24721912892465
"427",2021-05-01,6.33614107114649,6.46813224152673,3.85499278699132,13.0025507701609,3.77069121579823,12.6042443281298,12.8899747379909,7.13186975967535,19.8728610492289,3.8942893850019,3.09120616516523,2.62466929133727,1.69967317119759,3.77123616632825,2.16024689946929
"428",2021-05-02,6.90422822239668,6.74499058258673,3.66380531520919,12.9099609541135,3.20633938392335,11.8308493365037,12.3434733485871,6.77960102196612,18.9188845988535,3.95681172938067,2.62466929133727,2.05480466765633,1.69967317119759,4.98887651569859,2.44948974278318
"429",2021-05-03,6.83282518435822,6.09480792752892,3.62583558279597,11.5771590748723,3.19996811208602,11.3520877781997,11.6167389701231,6.32106381391863,18.1900302783104,4.02635179860173,2.35702260395516,1.88561808316413,2.05480466765633,4.02768199119819,2.44948974278318
"430",2021-05-04,7.26643106402058,6.05617832616968,3.54058106611249,11.3495032706192,2.82188061478186,10.8235585502163,10.9378645138513,6.20077727611766,17.2446599623227,3.92524083639868,2.05480466765633,1.63299316185545,0.816496580927726,3.09120616516523,2.05480466765633
"431",2021-05-05,7.41851998551667,5.60281907905771,3.25196173133092,10.9518892229159,2.74489321750596,10.3427582551271,10.4687088093234,6.02746466852609,16.8115398198487,3.5625134825182,2.82842712474619,1.69967317119759,2.16024689946929,4.10960933531265,1.69967317119759
"432",2021-05-06,7.32160278538373,5.83532521871432,3.48904992623423,10.7620364509431,2.70487088982307,10.3211478848638,9.9710643778651,5.63591103753002,16.4312371147363,3.3977701716621,3.09120616516523,2.05480466765633,1.63299316185545,2.62466929133727,1.69967317119759
"433",2021-05-07,7.25580344782502,5.94833195620625,3.48959824598296,10.2834198829862,2.59979394787906,9.51147432417789,9.57039200942286,5.48332724616171,15.6259748498751,3.26839595855086,2.82842712474619,3.55902608401044,1.24721912892465,1.24721912892465,1.69967317119759
"434",2021-05-08,6.71808403201571,6.19578526920041,3.57071421427143,9.63147476363039,2.54950975679639,9.3507351078869,9.10981440250996,5.33144597722794,14.7695277433157,3.19582452200626,3.29983164553722,3.39934634239519,1.4142135623731,1.69967317119759,1.69967317119759
"435",2021-05-09,6.35955010602326,6.39754417167802,3.25666506520686,9.27217419409894,2.4032291201801,8.95402137718844,8.81513002332574,5.56594920938129,14.5452005884228,3.25493388482694,3.68178700572909,3.39934634239519,1.24721912892465,1.69967317119759,1.69967317119759
"436",2021-05-10,5.85670730087848,6.63824724837907,2.89506088900051,9.61523822494529,2.49897938350513,8.74927385765696,8.50096315029013,5.36513527960483,14.2676310235706,3.08426683201702,3.74165738677394,3.2659863237109,1.4142135623731,2.62466929133727,1.69967317119759
"437",2021-05-11,5.59552937438379,7.17803835973851,3.07122092321338,9.01133073594866,2.5132302979656,8.40437698294111,8.26530302850851,5.14263716270723,13.9242096128675,2.9862928476623,2.94392028877595,2.62466929133727,2.16024689946929,2.35702260395516,1.24721912892465
"438",2021-05-12,5.46638615092461,6.85267711726369,3.17033443159602,8.4915173760017,2.42094390429747,8.03802544760463,8.23002435406093,4.76602972752878,13.6829082703748,2.85117700105982,2.49443825784929,2.16024689946929,2.05480466765633,2.82842712474619,0.471404520791032
"439",2021-05-13,5.42292939888637,7.1239034243875,3.18538595361212,7.8943114368021,2.32417420050342,7.6472000665634,7.86294002430553,4.80556112666007,13.0881957670262,2.80884662256215,1.24721912892465,0.816496580927726,2.16024689946929,3.85861230093008,0.471404520791032
"440",2021-05-14,5.00713776237768,7.51630879881765,3.1679195516481,7.83918402146862,1.94667429641595,7.39182463969055,7.4827073862839,4.67019588974247,12.5725231600057,2.68728334234265,0.816496580927726,0.471404520791032,2.49443825784929,4.78423336480244,0.471404520791032
"441",2021-05-15,4.44409720865779,6.47995338859527,3.29346910954243,7.58926470585328,1.55961468292129,7.14407029942636,7.28501914454374,4.57144849961452,12.3476019568536,2.52538447685598,1.24721912892465,0,1.63299316185545,4.54606056566195,0.816496580927726
"442",2021-05-16,4.56584480414197,6.67350839406937,3.26077491728952,7.96068143939901,1.44057457357848,6.80055474517627,7.46883251484531,4.49572116640961,12.2037593614986,2.43233233027257,0.942809041582063,0.816496580927726,0.816496580927726,6.12825877028341,0.942809041582063
"443",2021-05-17,4.16925089928928,6.66011582910859,3.16630860847164,7.73830585793948,1.46515653548329,6.22048423789367,7.4356695107411,4.58313355918518,11.9175194782202,2.30373589870516,1.4142135623731,0.942809041582063,0.942809041582063,4.92160768674447,0.942809041582063
"444",2021-05-18,4.196086612207,6.70087947319497,3.07620061180698,7.08647389361578,1.55838744494796,6.31052625860787,7.16194118306048,4.40747754284955,11.6679640309641,2.33404629269017,1.24721912892465,1.63299316185545,0.942809041582063,4.98887651569859,0.942809041582063
"445",2021-05-19,3.67145636454183,6.06217782649107,3.01103412976543,6.82236343631317,1.61939772125066,6.26989488365813,6.92364468865161,4.34213673768411,11.1778895810326,2.18902234933152,1.24721912892465,0.816496580927726,0.942809041582063,7.1336448530109,0.942809041582063
"446",2021-05-20,3.18538595361212,5.90690965164129,2.89506088900051,7.59161728890653,1.4961685761181,6.16604640238333,6.85563684228315,4.41366053500234,11.0383487188862,2.08328341795572,1.88561808316413,2.49443825784929,0.942809041582063,7.1336448530109,0.942809041582063
"447",2021-05-21,3.12066025196003,5.85975551485534,2.91087861061129,7.52478896578448,1.47556630429383,5.92401086389334,7.08269701663582,4.18243182601013,10.9155809127788,2.03898375472914,1.4142135623731,2.86744175568088,0.816496580927726,5.31245915016974,0.942809041582063
"448",2021-05-22,3.72850985170828,5.50359344577037,2.74489321750596,7.11378010251503,1.53654462602135,5.8432990804976,7.27230733822418,3.93527703271868,10.9882805696544,2.13796520541001,1.24721912892465,2.82842712474619,0.942809041582063,7.1336448530109,0.942809041582063
"449",2021-05-23,4.19487053143601,5.39593100665413,2.37332110369088,7.03299439812671,1.39788469934149,5.90082525224875,7.12674682095412,3.89235065697839,10.9375009130752,2.03296427773962,1.24721912892465,2.35702260395516,1.24721912892465,7.76029781788188,0.942809041582063
"450",2021-05-24,4.2478986401682,4.88437742779393,2.38484800354236,6.88193064392218,1.55511007550552,5.96891550255161,6.9928250589449,3.77869670906377,11.1028644016869,2.04446949872256,1.88561808316413,1.69967317119759,0.816496580927726,5.35412613473634,0.942809041582063
"451",2021-05-25,4.27901261736768,4.67024886807929,2.16034530497666,6.41695378808102,1.68426087465023,6.2572221076273,7.15283544804707,3.76934180824678,11.1661278938525,2.01817888676697,1.4142135623731,2.05480466765633,0.816496580927726,6.16441400296898,0.471404520791032
"452",2021-05-26,4.04376567277662,4.94291391379454,2.2254900859022,6.98394660661732,2.04633819296811,6.01657478513465,6.97741786305732,3.74343566899516,10.9230435524178,2.22848723230216,0.471404520791032,2.44948974278318,0.816496580927726,6.16441400296898,0.471404520791032
"453",2021-05-27,3.6018348498667,4.74287865743829,2.4032291201801,6.50539415110449,1.9176276798084,6.00442171296572,6.74665912146101,3.65987595271842,11.1469440866355,2.15893152036695,0.816496580927726,2.35702260395516,0.816496580927726,6.53197264742181,0.471404520791032
"454",2021-05-28,3.1661071829421,4.91600364490657,3.00403640022513,6.23027499638758,1.71837310338849,5.91529089242597,6.91074968175425,3.64888220807351,10.9431613259987,2.25405333390933,2.62466929133727,2.44948974278318,0.816496580927726,5.79271573232759,0.471404520791032
"455",2021-05-29,3.34934504715444,5.39593100665413,2.98465463082517,6.55928614209485,1.79141945771206,5.77680530983136,6.7583181379129,3.56608850949157,10.8584162058653,2.31785537396441,2.62466929133727,2.86744175568088,0.816496580927726,6.12825877028341,0.471404520791032
"456",2021-05-30,3.25058864370936,5.34176363905314,3.27248891113009,6.8365576431537,1.72133965389798,5.65823145079081,6.36562832143295,3.53488533523397,10.9994207814684,2.21130342463643,1.88561808316413,1.24721912892465,0.816496580927726,4.98887651569859,0.471404520791032
"457",2021-05-31,3.40524055909507,5.62916512459885,3.27326835353989,6.97471746190979,1.69746209118802,5.40582580947741,6.24696663667474,3.35841549399505,11.4557830240636,2.16834701000158,1.63299316185545,0.942809041582063,1.24721912892465,5.90668171555645,0.471404520791032
"458",2021-06-01,3.29559848703617,6.06344012277263,3.19278523408957,6.28195910557221,1.65523288946521,5.3267856081492,6.16197776448195,3.31852077705041,11.2108276067649,2.14739703285616,0.816496580927726,0.816496580927726,0.942809041582063,4.96655480858378,0.471404520791032
"459",2021-06-02,2.74489321750596,5.89794152952658,3.0943909097011,6.53825087388026,1.52655073379732,5.14536676277287,6.28791397734661,3.42617243823124,10.9100475363471,2.17339424897564,0.816496580927726,1.24721912892465,0.942809041582063,4.02768199119819,0.471404520791032
"460",2021-06-03,2.63875163743798,6.39754417167802,3.02940520867832,6.35302836352515,1.39423009256737,4.8840130336684,6.26463710924607,3.49449693176334,10.511602688857,2.28651417358059,2.16024689946929,1.4142135623731,0.942809041582063,3.09120616516523,0.471404520791032
"461",2021-06-04,3.00849138409324,6.13568933971313,2.87028228719115,6.40581288951763,1.39970842444753,5.08875849599862,6.58237434185421,3.50902924741761,10.1306616754118,2.11310718581323,2.86744175568088,2.16024689946929,0.816496580927726,3.68178700572909,0.471404520791032
"462",2021-06-05,3.04787480325661,5.70926118384035,2.37868940076382,6.81085568060584,1.22630605095639,5.39333487130245,6.83212024603237,3.55884364236102,9.99925327948184,1.87538920019813,2.49443825784929,1.69967317119759,0,3.29983164553722,0.471404520791032
"463",2021-06-06,3.05957013120391,5.44265091472821,2.23948791522727,6.3819739765009,1.13557950682747,5.14618693760278,7.00079418547177,3.42801967416379,9.71150278068395,1.91784007231453,3.09120616516523,2.05480466765633,0,0.816496580927726,0.471404520791032
"464",2021-06-07,3.15581743348207,5.43362077199703,2.07849778956449,5.92243658488977,1.19682829143686,4.71951707370326,7.06148860921937,3.2748460281974,9.42527499767273,1.90181865894433,2.94392028877595,2.62466929133727,0,0.942809041582063,0.471404520791032
"465",2021-06-08,3.11513749819379,5.26092158451039,1.74196405689389,5.49245772279903,1.31852963871248,4.66915304732759,6.79718834054968,3.36541657621076,9.02423038443327,1.8105194512587,2.05480466765633,2.16024689946929,1.24721912892465,0.816496580927726,0.471404520791032
"466",2021-06-09,3.05310146759464,4.91146098219174,1.93616230977569,5.07344024487993,1.23923939806411,4.67087361245697,6.6348400269535,3.2437937470729,8.86549657164754,1.6595171708915,2.05480466765633,1.69967317119759,1.63299316185545,0.942809041582063,0.471404520791032
"467",2021-06-10,3.02772056780917,4.99948976988489,1.72910263384431,5.09351328171631,1.23923939806411,4.51213767669388,6.33287838126038,3.01891878449622,8.27007399323509,1.65226305909795,1.24721912892465,2.35702260395516,0.816496580927726,0.471404520791032,0.471404520791032
"468",2021-06-11,2.73931132414924,5.04267502706365,1.61939772125066,4.40720652882924,1.18019368870416,4.61934685777323,6.33998727774159,2.91641534274945,8.19821799819409,1.62477171515558,0,3.09120616516523,0.942809041582063,0.942809041582063,0.471404520791032
"469",2021-06-12,2.77378397699251,5.16204258733589,1.63312333788195,4.35348206869501,1.11746341765443,4.6893774139859,6.01047431382522,2.85416438953165,8.01123308431398,1.5373498383929,0.816496580927726,3.55902608401044,1.4142135623731,0.816496580927726,0.471404520791032
"470",2021-06-13,2.40614646610021,4.90782382465768,1.77137096680532,4.32172372073544,1.1780301787479,4.20962756160812,6.16853366403403,2.83908166649594,7.85209431392954,1.53513090554761,1.63299316185545,2.86744175568088,0.816496580927726,0.816496580927726,0.471404520791032
"471",2021-06-14,2.16182085006022,4.39735542046325,1.75981214210785,4.09376703922299,1.1780301787479,4.1624546521775,5.91811669251861,2.90847313426297,7.79395398316314,1.56061417322757,1.24721912892465,2.94392028877595,0.471404520791032,2.05480466765633,0.471404520791032
"472",2021-06-15,2.24375550707072,4.11861751126293,1.77999082776816,4.58299318465697,1.23097770997243,4.12555564725381,5.54236401546858,2.74669895801793,7.74959123259933,1.52956949043491,0.471404520791032,2.49443825784929,0.816496580927726,2.16024689946929,0.471404520791032
"473",2021-06-16,2.1627056938861,4.04880934879097,1.95452118464459,5.11550264851254,1.20585307258101,4.21825622472952,5.37406832298118,2.6309699892179,7.78826614349782,1.52377473959394,1.24721912892465,3.39934634239519,1.4142135623731,2.49443825784929,0.471404520791032
"474",2021-06-17,1.92592410895897,3.50509832753866,1.88034951158403,5.17549169506766,1.17586268808245,3.93342040982715,5.31914658073778,2.6438947347725,7.47101642058341,1.50566390025706,1.63299316185545,4.49691252107735,0.816496580927726,2.82842712474619,0.471404520791032
"475",2021-06-18,2.29990017529599,3.33866495376062,1.80242184013508,5.60839385498674,1.14508711013439,3.90288737054048,5.28705266654985,2.66240223914049,7.17845616658891,1.51774398039764,1.24721912892465,2.94392028877595,1.24721912892465,0.471404520791032,0.471404520791032
"476",2021-06-19,2.16064049460774,3.53769785629708,1.9059520091609,5.53836342142289,1.14453002564015,3.65508274874461,5.06086644023359,2.57868621502667,6.99153661844016,1.43783332203676,1.24721912892465,4.54606056566195,1.4142135623731,0.816496580927726,0.471404520791032
"477",2021-06-20,2.32554579944282,3.54993532565405,1.79958895533487,5.17549169506766,1.17532019085031,3.79772207556497,4.90786799428534,2.42615138333517,6.92371502313704,1.24598209871139,0.942809041582063,4.18993502999218,0.942809041582063,1.69967317119759,0.471404520791032
"478",2021-06-21,2.18762754730194,3.75170029480512,1.82107839771171,5.38326962326193,1.11288831792021,3.85514012048743,4.76439463237144,2.42310524050734,6.64792837720633,1.33107917562096,0.471404520791032,4.32049379893857,0.942809041582063,2.05480466765633,0.471404520791032
"479",2021-06-22,2.44401601584652,3.86028311322961,1.77999082776816,5.24051621542016,1.16277289972141,3.87031053378825,4.76943437537595,2.45544668188841,6.76875811036463,1.2873744632718,1.24721912892465,3.77123616632825,0.471404520791032,2.05480466765633,0.816496580927726
"480",2021-06-23,2.35253879362492,3.86110907192559,1.75109295316161,5.04608860446204,1.08503268078309,3.74757449356982,4.69950877007132,2.36238823555164,6.41197190058754,1.23459585680187,1.24721912892465,4.18993502999218,0.471404520791032,2.49443825784929,0.942809041582063
"481",2021-06-24,2.3528098702858,3.73892923665783,1.49957476965836,4.9532250883147,1.08032024730387,3.67351110969632,4.6773678133704,2.46112539690695,6.39501317362115,1.15638623349334,1.4142135623731,4.32049379893857,0.471404520791032,2.05480466765633,0.942809041582063
