"","date","opt JHH","opt SH","opt BMC","opt HCGH","opt SMH","mod JHH","mod SH","mod BMC","mod HCGH","mod SMH","pess JHH","pess SH","pess BMC","pess HCGH","pess SMH","NA","NA","NA","NA","NA"
"305",2020-12-30,3.85260099125587,5.20533739373449,2.34039403682709,5.80427694944599,1.77479419667037,5.04302476351565,8.48024311677536,2.95397943679904,8.30044435817805,2.57454032547893,9.86928246968284,12.6363356234825,5.28137490436234,14.3001780480881,3.8830501573747,28.2252546489841,41.6072991643293,14.7468428824613,51.913207315191,11.8564064960679
"306",2020-12-31,3.84533799309029,5.25324132742584,2.27965478440968,5.89898546842169,1.77534102753024,5.33040686171192,8.94408020115645,3.05048681716108,8.55857630655132,2.69103768339336,10.2175692314466,12.9577632634798,5.54808357992876,14.9667885356873,4.12303348470545,29.3432248355562,43.6495972919568,15.8523213994039,55.3961852815697,12.6122708106035
"307",2021-01-01,3.81376879733363,5.34501600085601,2.29043380603452,6.05588043034607,1.81919521547645,5.24832588109616,8.73557992653889,3.11903752169293,8.87029304845291,2.73466543871977,10.6332302693367,13.2425323820839,5.73981004853108,15.2673819178217,4.1949092402114,30.8404943823863,45.6926809647891,17.186549973744,58.0564797740097,13.3320513706631
"308",2021-01-02,3.80427629638561,5.34044677564057,2.25554447752573,6.29529282382695,1.83661281785891,5.2929525186689,8.81965222852346,3.04081743034974,9.03359736452247,2.88508771765192,10.5564965435622,14.1474400330378,6.20607108104143,15.7145728204495,4.43446563019064,32.9995359815862,48.7116772447839,18.0390851694314,61.1250715746002,13.7839580672607
"309",2021-01-03,3.66105643538946,5.24609958198392,2.28527896313199,6.48485449822031,1.91608519252029,5.45202137165997,8.87334675186737,3.0634018226513,8.96650144416138,2.86379174434994,10.6689406162325,14.8455913452928,6.40434350304054,16.6432142153195,4.90122542920768,35.0727614217928,51.6522930275123,19.1663401240299,65.3888178513727,14.1200212464429
"310",2021-01-04,3.72153061177748,5.29700289833023,2.27689610356664,6.69236797219057,1.96632574701807,5.55854086458037,8.57586874266147,2.87011647622629,9.06047734156786,2.84739912127364,11.0643835339488,15.4067255491727,6.41408928410245,17.7093536757984,5.14201933866828,36.4646746866059,54.8276333156922,20.3178454504901,68.5906289153263,14.9168057488861
"311",2021-01-05,3.69406892999179,5.44694841256538,2.3022587918526,6.84295500117447,1.9699629956369,5.67905931274191,8.61934592313484,2.90101621190375,9.46760051616077,2.97238086573271,11.4946447971433,15.6124997588791,6.8790109169645,18.9534480907055,5.22367055688364,37.9128090986411,56.8470192160504,21.5671878962001,72.2955695392186,15.6566629187065
"312",2021-01-06,3.8304349353599,5.51230866756957,2.31526045485522,6.93633493727814,2.01275989806065,5.89589467969655,9.10988304731748,2.90551955693773,9.97769717996538,3.05353468525807,11.9967276918464,16.5561480445355,6.9540965376936,20.2380280927438,5.38842260368093,39.4097069260861,58.6211139436978,22.4980519990065,74.9599518076152,16.6607275876535
"313",2021-01-07,3.84226348231405,5.5723671098441,2.26687710968755,7.0588881328411,2.06870746690062,5.86724417284754,9.34671200889538,3.07769755210323,10.593899653883,3.13301099383918,12.2049960026275,17.444123423056,7.37776657392156,21.1494251837682,5.39377436528715,41.3446924495757,61.4768134645087,24.0216016066789,78.7521071146671,17.0775986309551
"314",2021-01-08,3.85594417325411,5.77021634227496,2.26793664066728,7.0967596940958,2.06540862447165,6.10858533662376,9.12311013558169,3.33460623843837,11.1578146537019,3.28999605988732,12.7189977212793,17.9345760597067,7.81371450999993,21.6336685678814,5.3482527294047,42.8799997084888,63.867753992136,25.2911916484771,80.8824291410069,17.6703096676317
"315",2021-01-09,3.87299901016235,5.71700716577598,2.30518713838351,7.19841144465603,2.04388979662313,6.02156617992855,9.19622991876524,3.52163604578291,11.5764108752115,3.29560698160886,12.5428059445928,18.5557186235064,7.79733820260517,22.7193780025625,5.45574646972706,44.8863565017256,65.8110505538394,25.8528739940069,84.3208122292474,18.558084491671
"316",2021-01-10,3.92560460576257,5.76622395824891,2.42592707681983,7.04793046138317,2.08978499839414,6.28055630634316,9.52713887646589,3.69799328298304,12.4588210606872,3.51608102704584,12.861784121159,19.7290427517419,7.93550182238724,24.5266096435439,5.79263157871979,47.1530486819251,67.8371211063677,27.2248852155523,88.2326461336732,19.2383731120903
"317",2021-01-11,3.9306826021257,5.77237755553093,2.37980494405404,7.20138750816519,2.17258692606793,6.43251343418206,9.74741005311074,4.01266855301104,13.0049716145058,3.46880078343676,13.1782781000528,20.3134567682966,8.49642994629172,26.0051818384514,6.15003034868191,49.5892566489961,69.873858443269,28.2419789497832,91.8811043890418,19.9034191472219
"318",2021-01-12,4.19772075309667,5.71350003091929,2.48561099734835,7.22422820606713,2.06688847184805,6.47269245364333,9.75774814360461,4.15321904010151,13.2507052637315,3.67418794626403,13.4332077625263,20.8055821514686,8.656062855149,27.6279673629238,6.48790803145577,51.5419352930213,71.8533184689476,29.8839003478462,94.4864408261842,20.640672076025
"319",2021-01-13,4.28661447994536,5.72460847798456,2.50759723119783,7.4273038601813,2.1507188326239,6.58438810115767,9.65990167001447,4.27272428779417,13.2193786495163,3.80991234791109,13.8495356283437,21.4200782012746,8.97694349846638,28.6160556971866,6.80331523272732,52.5979903964971,74.1793845603346,31.7688428338207,97.5042939759578,22.0631904991096
"320",2021-01-14,4.37092127606669,5.86576031478188,2.59505406742356,7.65669700980481,2.18389446518488,6.7238290090699,9.98687410158893,4.37573235101071,13.4727631302893,3.75524324802693,14.4170275756342,21.7973229940859,9.48582962697919,29.7547380737022,6.87337672145408,55.0509976635301,76.3670730338017,32.3648729334753,99.6936487131954,22.3144431926947
"321",2021-01-15,4.28914986015258,6.11971773710828,2.6112742454564,7.51141882723732,2.20309974237385,6.91390817123531,10.2906784234212,4.52984123245185,13.5321088460622,3.99831711855391,14.1934036341601,22.6382197764322,10.0831831772669,30.3616022099739,7.47273449659714,57.1527435365092,78.3538288790025,33.6492106148123,102.936417723515,23.595414676373
"322",2021-01-16,4.33670476027885,6.00767949096167,2.67304820963893,7.31731241521259,2.18880027862531,7.19922740101101,10.6144393978739,4.71717231799312,14.0123280034696,3.92062666458727,14.7100066302658,23.7799155653476,10.6473751349116,31.514698703689,7.89547268975367,58.884335777862,80.1138555042135,34.7632708472606,106.619456919223,24.4102437513434
"323",2021-01-17,4.30984655811102,6.13817614894582,2.68047296753035,7.51208107524798,2.15010946472074,7.58353117817257,10.75574861448,4.85443103626687,14.2627791470887,4.00268899671078,15.0259145568211,24.62790309681,11.3440594983123,33.1462988387888,8.10194011767763,60.5431612570735,82.0857697396449,36.2332633777307,110.268124927379,25.3539660359085
"324",2021-01-18,4.56859305639981,6.05451786164031,2.79516609185138,7.58369544507521,2.18054731105473,7.56632198594943,10.9382385112227,4.87937486157607,15.1927487938229,3.96741701932285,16.0167595151408,25.6291593162473,11.5339101214148,34.4539713988344,8.20933726450723,62.5228445750031,84.6950411771551,37.0721235397974,115.009221776995,26.7504643651283
"325",2021-01-19,4.58448428702939,6.08419654884126,2.83627507623785,7.85905901862957,2.27111226782134,8.03176030054292,11.2887953238078,5.17707699385226,15.6031321597992,4.03698394460501,16.7212733234822,26.2903071463853,12.0991590211238,35.4934891935669,8.60264509769978,64.1693547867672,85.6763158273627,37.7832448811639,117.053694276388,28.273637787699
"326",2021-01-20,4.60383768288713,6.33750686803841,2.84220658481506,7.95867349970343,2.24606774302197,8.43438220351715,11.6637856525058,5.17263693289082,16.28664486926,4.22149116478064,17.5054041116235,26.8115823081286,12.4589808828851,35.849354727586,9.01278918138434,65.4631277418823,87.615035096723,40.1759236825988,120.76593062615,28.9883597328307
"327",2021-01-21,4.65495086396457,6.47905924064156,2.83346739092057,7.97277210282087,2.21844489025041,8.75130305798057,12.3314250275415,5.40804156606131,16.5876599604333,4.12318879886142,18.2716993469568,28.10044023188,12.4274994433808,36.2714520414406,9.67798762028275,66.8358249743354,88.8842285996228,40.9548455619112,122.66022111406,29.0819424213721
"328",2021-01-22,4.69747247616685,6.34265865691335,2.91169260826651,8.05050005236991,2.19163663276852,8.89596072855263,12.6557342631461,5.51062074680241,16.7614179088614,4.40779643474502,19.0629417084409,28.7253398882488,12.7996330721501,37.4608917627401,9.80497664068863,68.6706587634049,89.9484496461723,42.271664194233,124.950090035982,29.9040940967955
"329",2021-01-23,4.882302765411,6.47323630233541,2.95522985302164,8.07127787049027,2.24034513032972,9.31094371369015,12.4388076960721,5.53939006115809,16.9389689594778,4.78874709766888,19.5695992486592,29.2676346470743,12.7924911050744,38.325502480628,10.1722888788659,69.1788262404039,90.6089951384519,43.1390484364224,127.274287957152,30.8564316634312
"330",2021-01-24,4.88048826617041,6.55291296299699,3.00448999500226,8.12143331855646,2.24326775856089,9.35122385130133,13.0045991389751,5.74751690882976,17.2246389184521,4.76709795453096,20.9539593313466,29.5988171419846,12.9630704586851,39.1238747170227,10.4568744128738,70.1871950126944,90.2930221210366,43.8866989388585,127.843644738407,31.5457505062092
"331",2021-01-25,4.91648814323781,6.53840640595942,3.07115104556772,8.33854981641536,2.26328814916165,9.98058385986579,13.2339143241972,5.99433889310841,17.6483788994281,4.84863478303525,22.1102000412831,30.3820409396691,13.7444218310325,41.1733252564209,10.6850983426132,70.2738571589748,90.8322629906357,45.2069391106056,128.958520462977,31.9090112664119
"332",2021-01-26,4.83804035463244,6.68088908152601,3.10250200602223,8.55773777797783,2.27054589898876,9.95611082005316,13.5127936888885,6.05042822912808,18.1450181541227,4.9788561855434,22.6781302298009,31.5097243802219,13.8881612606016,41.693317076909,10.961379664093,71.1564780958136,91.1674146830983,45.4068758559758,130.143521136282,31.9913440441317
"333",2021-01-27,5.05961452038176,6.88290345493161,3.06415820338988,8.61022869870905,2.2545544673068,10.1290498513746,13.8408675996922,6.30889262868488,19.035703945254,5.39498668620297,23.0746660681848,32.1877693932461,14.5476713334286,42.3419428572384,11.4166925390253,70.8616951797655,91.699342282265,46.0296083380035,131.273274126914,31.2537597738256
"334",2021-01-28,5.17068702117153,7.02352847185151,3.14533466287356,8.58409403417371,2.15729803691181,10.5870226225778,13.9699455720734,6.28241934822414,19.24669061037,5.40632916697905,23.915430143094,33.2944272749498,15.1589044948779,42.8373235382867,11.3118745944766,71.0000341109073,90.5138240477663,46.7830097364417,131.341676910834,30.6593965000944
"335",2021-01-29,5.24636786197488,7.08543591950622,3.14696983716235,8.80015861352448,2.16575165586919,11.3914029143321,14.3672677062936,6.48407355576286,19.5837054513284,5.52832834282823,24.4015248302081,34.1817673376089,15.2828964679387,44.2110763750615,11.7270730160131,71.7094789759346,90.5595720713719,47.0199409160624,131.631036779895,30.2301355231828
"336",2021-01-30,5.22857616253437,7.17240025982592,3.17528860350482,9.06589989472967,2.19227873436842,11.8914269818763,15.1975559366363,6.6382819083029,19.5165044817951,5.75008200573717,25.4579472683791,34.5489677403172,15.8737208893221,45.3586015708861,11.9482574726592,71.7015341537404,88.8113309212287,46.6440225940045,130.932610887242,29.4639371732632
"337",2021-01-31,5.25679702114298,7.26331251595367,3.17004164287616,9.21237847694898,2.21165259859457,12.1563883525403,15.5556437387271,6.86028010162139,20.0642401086746,5.93283017934104,25.9417734504813,34.6318446504159,16.1346993987395,45.4212961108842,12.3229399213248,72.2342532580631,87.2239565357477,46.4901047939236,129.581957053249,28.5735645964937
"338",2021-02-01,5.18047694304978,7.35211731827048,3.13651939077596,9.18167665501187,2.26911331706875,12.5924121719101,15.8869030961444,7.23076417934398,20.956958307658,6.19759234635777,26.8513988548829,35.733813306788,16.263945190111,46.1793699159036,12.7468429330196,72.2332495721326,85.8932831701641,46.0525175750469,127.268161768763,28.1952899435349
"339",2021-02-02,5.26103761902993,7.37177264041505,3.21215507965748,9.14281733047218,2.269840411933,12.4929060803306,15.8612462427488,7.52040548296818,20.997640144368,6.44850739314543,27.2514155415538,36.0626252334317,16.3548225336467,47.5061738684737,12.3342128995923,70.9864599765336,84.6173704093905,44.6818685262826,124.575777641562,27.3550697997647
"340",2021-02-03,5.32538517330424,7.41130017167416,3.19502087817863,9.52292816260412,2.25952166009684,12.8424657527983,16.1740866897304,7.85378972417457,21.2038088304041,6.3822563532909,28.2362373229129,37.0315636227078,16.7160561086129,48.5640151074347,12.7580386062251,69.1970691214592,83.3038104995804,44.1203591752152,122.875235884819,26.6414151275791
"341",2021-02-04,5.3488418785857,7.55611394298594,3.2894455221274,9.6862573900957,2.24238054830784,13.0905722942275,16.6821430202357,7.73619838370881,21.5620674744397,6.66730321035165,28.5737198452384,38.133769995101,16.7472195744285,48.7650844582973,12.4146101873361,66.955898498564,81.6210900671512,44.0058234782625,120.473710825225,26.3742268844036
"342",2021-02-05,5.50139349519671,7.65916234597337,3.3074406683875,10.0326265298999,2.29910507622429,13.1427055767275,17.429930267669,7.63728378198227,22.0671673882991,6.68539037337719,28.5355769052578,38.5385612336932,17.006074604922,49.4823185721829,12.1971705596387,64.3565932422623,78.6736137469228,43.2795852567928,117.883880895566,25.5986785547614
"343",2021-02-06,5.51230866756957,7.7093832134233,3.3427121004454,10.0634088568866,2.25537233305233,13.3224492613403,17.7218739081062,7.75607089978354,22.5417821931728,6.6825171653573,29.2811684076891,39.0027016712452,17.6779976308957,49.9983595804668,12.1513605067654,63.6752502939721,76.125209359318,42.548472358006,116.136363141567,24.9840918135921
"344",2021-02-07,5.7074190099553,7.84127526658161,3.30854836312027,10.3074836160898,2.28906667695526,13.3642260427946,18.0293732292551,7.86204352538586,23.391086301866,6.64069013221508,29.4366600380195,39.2980666551377,18.281203715297,51.1675011768266,12.1857524983084,62.5862604730463,73.8696053444852,41.5047888803208,112.621111891821,24.1865632893555
"345",2021-02-08,5.69114560479985,7.87058627250538,3.30282984666119,10.1692632199273,2.32536318373627,13.6415350328373,17.9938451601884,7.91954138839296,23.2965815062327,6.80290323725234,29.8196243110332,40.027764011135,18.2749182032673,52.0081747223799,12.4666360210897,60.9037034485589,71.5780594438687,40.8549186145316,109.22190714321,23.5499336517112
"346",2021-02-09,5.77761325034291,7.67298584872886,3.30610507289028,9.99217826063431,2.35206070717563,13.6882169748517,18.1960135031662,8.12346851663381,23.7314724498184,6.4230968262596,29.4131501668296,41.2061477107629,18.2684066556736,52.8111822407046,12.7099384029125,59.8325671666359,68.8587310640416,39.6206937723205,106.460881900349,22.9417434766846
"347",2021-02-10,5.74405782492236,7.69671920495577,3.33599754401538,10.3588855922671,2.38298424145501,14.0533564619405,18.6517705849434,8.77771429106593,23.9834530149126,6.23573818621527,29.1314279633086,40.9379200211411,18.1173754194156,53.7310388785188,12.9715345241786,58.2878417854015,65.7786997724187,38.2049550942021,103.918410754543,22.8164380162636
"348",2021-02-11,5.72696910729511,7.85341573505209,3.36045089990516,10.5657273476426,2.44822134718425,14.0910563965364,18.9503606670203,9.0827764393034,24.3418934714984,6.18665429436822,28.9469067204996,41.7165301477355,18.3480179323654,53.878646387835,13.3370037581346,56.8209028439359,63.2896121018292,37.1425547721209,100.367761258285,22.1805658178505
"349",2021-02-12,5.75181324259274,8.19367470528662,3.35492935423014,10.7870818437418,2.47869908164028,14.0300480988864,19.428326653194,9.72777619138257,25.3384497757269,6.19761309644919,29.3891028014487,41.7011709206954,18.8602085299758,53.6853272919943,13.0409880995548,55.9488382363745,60.0670861932723,36.486211008407,97.171510742604,21.7153999214843
"350",2021-02-13,5.9439779881465,8.26025680948627,3.42238698213511,10.8532799579355,2.56697044795828,14.0893313985888,19.8040988676989,9.86842451808473,26.1305335565621,6.23479632267047,29.8460356121354,41.814156766905,19.457182356926,54.4337311112225,12.8985020965814,54.8185515473548,58.3418147108058,34.6981605240105,93.5683573650836,20.8774848820446
"351",2021-02-14,5.96934178330608,8.34095617445309,3.54858329453978,11.0948996950348,2.56830302846433,14.5420108264013,19.7570896792162,9.97862513243221,26.8385215953974,6.26873050683729,30.2854283171325,42.0988415852473,19.8975999915905,54.6602140011,12.9515697440128,52.9020896917126,55.4746338428655,34.6036486515512,88.384344449399,20.1994701353773
"352",2021-02-15,5.96322052496285,8.41456890090949,3.50139937982307,11.0933226261046,2.58768430706729,15.0440254696661,20.0282786191037,10.0968900127054,27.5460753181301,6.08131766594903,30.6901795491889,42.038663827422,20.6563371709087,55.8692703711307,12.8984963315309,50.9263193250798,52.3685019835397,32.9622416561738,84.4235887874354,19.486497729197
"353",2021-02-16,6.11026111017577,8.52507425014111,3.53582731330133,11.3281707588165,2.65102447967146,14.5323063781841,20.5684310693098,9.94199569823126,28.1770000160411,6.10265970035863,30.3726606142762,42.4738730624001,20.2794134617099,56.0385373475676,12.5571388883485,48.9843581539046,48.3869752619442,30.9437771409697,79.9514061399173,19.0332603617982
"354",2021-02-17,6.20927704761603,8.68521104368529,3.59046734422659,11.4832372737537,2.69743906956836,14.9814328388168,20.9919884776768,9.92818434091905,28.7843595004623,6.14080887242729,30.7169655893103,42.9805667665246,20.5279115278544,56.3226819081178,12.8123845593383,47.2629595322807,45.3095861132057,29.625116033528,76.5003993045134,17.717712712142
"355",2021-02-18,6.18019512741738,8.73369146436236,3.60945611654367,11.5666304404598,2.70385468515979,14.9651057321611,21.3516089254113,10.0057039630894,28.7331390290662,6.05571836908772,31.1857692076176,43.0093943364676,20.5781688956563,56.3156378885225,12.7926771140911,44.8080349937375,42.3592079718212,28.5735208497308,71.9927416046229,16.8943361441046
"356",2021-02-19,6.4302302372599,8.71521435736739,3.58077594506476,11.7197884882461,2.82159816336261,15.4418768404832,21.8286501904218,10.0595065902611,29.4769023872663,6.1192636417421,31.8062808309529,42.7433318218062,20.8510909844288,56.6123989252897,13.140644269833,42.6119829830765,41.8194015230969,27.3885925158632,67.7967504752256,16.2910251365591
"357",2021-02-20,6.42714628522949,8.84275010479796,3.67382676263471,11.6992408577366,2.92290548032137,15.951602363707,22.0315819578742,10.2606087827474,29.4183788657561,6.27088417531308,32.0674575269495,42.9180856533135,20.7442895821404,56.9594186399624,13.0423337163481,39.8478277325126,40.1413420770905,26.6040146171588,63.2455025574942,15.1211565364558
"358",2021-02-21,6.48029509841917,8.6355621181912,3.80501615993724,11.4467453594856,2.96336435608638,16.7577040407925,21.8294847863083,10.2758590134182,29.8304005156578,6.23598565960317,31.4750214930712,42.3614303263952,20.593686909138,56.3454121728893,12.8037455945226,38.2418925231218,38.4310340089881,24.7142544900711,60.3619085185351,14.5267802265333
"359",2021-02-22,6.59228895589992,8.61561849435843,3.87500973595994,11.7589725492746,3.04642267441093,16.3221701164822,22.5420712445532,10.2718660008075,29.893470838386,6.39596360841037,32.0226556660624,41.6243951745444,20.583563237454,56.0029916023391,12.706333935097,37.7825997484292,37.662979170533,24.4135720450736,58.4373796790205,13.731982513461
"360",2021-02-23,6.50841271321388,8.57601655139668,3.95672310689887,11.8355861193732,3.06862944810884,16.2031507842171,23.106679522293,10.1195020128292,29.6497197515307,6.38580172326342,32.1912345214019,41.2502356995772,20.5189078659635,55.7337086687672,12.7439491188315,36.6744780978544,36.9609253130925,22.5035552746672,55.0313987079195,13.8086023912632
"361",2021-02-24,6.51878456162924,8.66264526516719,3.8456030308361,12.0137209527514,3.13890141285813,16.5658343888447,23.2394274381776,10.4341417204805,30.5491730146544,6.63021800616902,32.4187654509097,40.4661196702374,20.1514676346085,55.5653384869198,12.8062775077302,36.3693208625072,36.8423817600057,22.2318430128948,53.5058393425428,13.7877663165576
"362",2021-02-25,6.53024740238854,8.68820849635688,3.88314221571221,12.0226678088098,3.19027040113407,16.9107030985318,22.7747664374979,10.3363197596069,30.1379828617301,6.75771164423776,32.1358101110453,40.5083715762222,20.2998675426383,55.1276114080756,13.1244954011951,35.4357671534002,37.5747567357395,21.1951645428857,52.0146839243497,12.9078464508995
"363",2021-02-26,6.7473480221017,8.7382025799741,3.95637964454515,12.299935279182,3.21992691467131,17.3530549209401,22.6045505694581,10.3923048454133,30.523715172447,6.76721373652627,31.8522228227599,40.125415003571,20.4530665134519,55.7885924130241,12.9899059333411,35.7471677199747,39.9440155092099,21.6756776133989,52.2540907489548,13.343250868885
"364",2021-02-27,6.8845426758475,9.27262670228146,4.12876065709387,12.4069885174024,3.24718362729597,17.4856201943267,22.9473868169863,10.676644638684,30.2468624023251,6.96204559559699,31.6971958517808,40.230568744563,20.260366505127,54.6559149249916,13.0163033266094,35.5296003354949,41.7660429505837,21.1997899458933,52.2022449229916,13.4666022069414
"365",2021-02-28,6.94419503921464,9.39946142219329,4.08279594672631,12.4137911486432,3.27851664731652,17.0687582107988,22.8296665074089,10.9624428993262,30.2272712739574,6.97341488004,31.4185158940951,39.4684340622854,20.2974644050199,53.9241003269759,13.0699395351588,35.3977378337938,43.4766029031708,21.3593912307912,54.5754623777939,14.0443716484576
"366",2021-03-01,7.03261969781663,9.40146718529799,4.11209976280003,12.9025282790675,3.20567425042531,17.2554115684055,22.6011444045442,10.7776345924051,30.5873053340671,6.81734931734304,31.7393365530923,37.9720536580851,19.6913724438141,53.9285004870603,12.7805634423381,37.0665765043118,46.4581649847473,21.9408829300464,57.3623774241445,14.7553168383468
"367",2021-03-02,7.02412616764781,9.43673432232233,4.10002577572334,12.9717575980702,3.2495143995154,17.1440554871347,22.2431537223737,10.7550790311232,30.9862726254845,7.02989403553792,30.8123240909121,37.1363490075232,19.0116905704417,53.7548691816626,12.707902238294,37.965607380233,48.7636583430735,22.7677952380111,61.2305058263444,15.6204943503719
"368",2021-03-03,7.0979461210326,9.81170488587988,4.08712060383047,13.001061151314,3.37199944494955,16.865196181772,21.8004810482911,10.9048918686371,30.8461045733904,7.07009777717926,30.2121317194585,36.3417682914041,19.0462390172434,51.9504938114893,12.5707279214812,39.4386370676016,52.1575602741347,24.0152946057299,64.7998794366162,16.5190042072759
"369",2021-03-04,7.18236399076335,9.88730205983279,4.17608494951832,13.0328499288184,3.39299817324657,17.1365451505902,21.9908947363029,10.9472602444041,30.0723920803134,7.18873408919906,28.8837157631757,34.9611069703876,18.4233544204719,51.5953977444855,12.3533395090388,41.4456270310874,54.5682542784722,25.0089202835708,67.90436174319,17.6769226323475
"370",2021-03-05,7.21835419860401,10.2397288481171,4.16084437136208,13.1918386237601,3.32618483324442,16.9716539275651,22.0665302172748,11.2294011996702,29.8715873096001,7.165996714786,29.2372294508344,34.6626643153985,18.0188116387649,49.9480515382609,12.2399238021214,44.2554357537015,57.7494575190971,24.9515029607437,71.7219446456243,18.1371467918744
"371",2021-03-06,7.19864067560677,10.3271935088214,4.1995182236978,13.3245904667572,3.34470062224119,16.9391385135209,22.148690071408,11.1418517656705,30.0406902833862,6.91688358031627,28.1845811168184,33.59179712411,17.5676308527221,48.471969490561,12.2989966364309,46.7522576326534,59.9332845232931,26.1722180947661,75.3772802308494,18.9302007385025
"372",2021-03-07,7.38448456189719,10.4935844503077,4.26833575201977,13.4670379236505,3.32846028490414,16.9839223376057,21.990847952955,11.1582180433964,29.9889711666201,6.89666899378798,28.150916904181,32.21176583824,17.2303608815793,47.5556735631284,12.0605748533878,48.3171795922527,62.1783674198672,27.2946852656337,79.8352052668495,20.5072814812203
"373",2021-03-08,7.53472712763782,10.5668274204513,4.15858672842821,13.5567916563824,3.42721223270887,16.947591288443,21.8861841877254,10.8200139709689,29.9728272001553,6.89244730875602,27.5772264846011,31.0322029586043,17.1408284860962,45.8283677659159,11.5213184704719,49.7523853071388,64.0768959434678,29.2725100350141,85.1889801778962,21.0385026499036
"374",2021-03-09,7.54765008244882,10.6851208289617,4.21023505929678,13.6313225140129,3.46634953821247,16.7008189181765,21.6860707666217,11.1615022453572,29.5544184316663,6.99477440655725,27.3340784395668,31.0566181934052,16.9982152543213,44.0567089669329,11.2583632738066,51.1739924180242,65.8813694738505,30.8084302586159,89.098322620294,21.920990939052
"375",2021-03-10,7.60311276010645,10.8560140848865,4.26738621012547,13.9602035051226,3.49630867213552,16.1226863484087,21.2080781513831,10.9556211339534,28.6277055436051,6.99266591102491,26.4708205889652,29.9597811907004,16.4532262964491,42.593713385758,11.0254963831001,52.3276202760072,68.1742940924217,32.5882431829333,92.3414181177656,22.3852630093997
"376",2021-03-11,7.64581215724569,10.7129006522222,4.23958527822134,14.0201959971842,3.44962675860947,15.9376437296835,21.0965410247717,10.696536591894,28.4433759323806,7.21666452826929,25.8095804650804,28.7606923448009,16.4338306914644,41.5435255505541,10.7114345658301,54.5198587672419,70.0209611473593,33.6592390733956,95.4333504336928,23.1070842762561
"377",2021-03-12,7.63186948415298,10.6938245257123,4.2855047794327,13.9416839055598,3.43607270682418,16.0060511319784,20.5932316547521,10.6764479008948,28.7214282193187,7.2559693508759,26.0668955920353,28.2686320188391,15.8511677217788,40.8037481802373,10.767795475083,54.4257966753818,72.2426077533197,35.9270071638315,97.5833105607716,23.3489527334739
"378",2021-03-13,7.82891450038649,10.7154758412677,4.41980919167174,14.0843201800828,3.44198581836857,16.2635271332763,20.4868136519001,10.438565458626,28.322492479422,7.20437014912073,25.4253991526229,28.8318397804909,15.5098412464725,40.2703700842467,10.566895484974,56.4175269198323,72.9037796945398,37.2150822080242,100.695232477759,24.3562074993214
"379",2021-03-14,7.77739069751434,10.7466099795499,4.53152706682082,14.1581702337376,3.47540349733534,16.0240517097318,20.3319903590768,10.678953025597,28.1365716935569,7.37590523611348,24.8721657319483,28.092270102295,14.9096874711647,40.8742212539541,10.6398857302215,57.6704809673025,73.2883858465992,37.7957483554698,102.813112460182,24.680445194526
"380",2021-03-15,7.79688896867506,10.940282286355,4.60362684053282,14.2117244790899,3.48813695545769,15.8034128166339,20.6663099000136,10.5785162881526,27.6409019677582,7.40249837334346,24.097095013763,28.2299767683268,14.4040239932491,39.7310129601397,10.101308660013,59.3606351044192,73.766683494312,37.9209519098611,105.614889308989,24.5362486945336
"381",2021-03-16,7.81582011642476,11.0841357347248,4.60022039824104,14.1723769799413,3.47353870497311,15.786534693865,20.3248881976486,10.3104211335239,27.4632361191181,7.26544521013743,24.0220284836391,28.1327481230361,13.9398512440672,38.2804003915116,10.3501171799888,60.2731283409116,74.143980495722,38.8930504717745,107.522834784059,24.2922023239969
"382",2021-03-17,7.7744322426076,11.2078698218639,4.54293502405911,14.4021684568524,3.44114674729892,15.4286712243018,20.596497431534,10.3363529372741,26.9764970992825,7.43967508914864,24.1036947856557,28.7699986053206,13.4015734645821,36.9085098902685,10.4616306967517,61.2699444568869,75.094269921213,38.8985137890897,108.168245686985,23.8195822801325
"383",2021-03-18,7.86573799840208,11.2397580245478,4.6054608457027,14.5005972375477,3.44762133126541,15.3677903903418,20.4850705950443,10.1622089329931,27.2333247704375,7.34148326588094,23.8769650218691,29.0486396957535,12.5903752556439,36.2569999805654,11.1624809768526,61.0641043801512,74.7121141448962,39.2798930752109,109.02354963493,23.7776155238493
"384",2021-03-19,8.00665233376762,11.0707597731114,4.78453712302137,14.6548172329357,3.43375549419353,15.4676390135324,20.2809548500466,10.1363602461525,27.8117369579828,7.37174284634187,23.3445884443723,28.8528132156651,12.355313735935,35.9700057644371,10.789616485971,60.620178932019,73.491751237809,39.0503981253713,109.443763384443,23.6015061754541
"385",2021-03-20,8.13663380206855,11.0668157538495,4.86671086703348,15.0268866916236,3.45362709342852,15.1761575468732,20.3648035322734,9.79337280468952,27.3809744906999,7.22692154805408,22.8365405604914,29.3373068442434,12.0575225025485,35.790879582277,10.928598506591,60.7667672334147,72.5443732742244,38.8354521507089,108.225502424336,23.5997748929942
"386",2021-03-21,8.15054664511444,11.0651338017934,4.87460265804246,15.0031243965507,3.49376053669429,14.9814700361628,20.2215841542261,9.73818354688732,27.1143159282673,7.23472327393938,22.2826870902485,30.1995445754394,11.9486308794322,35.699294380621,10.7995155442493,60.8344564679426,72.1775198728801,39.3261184678834,106.816073667543,23.2397154672771
